"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,-0.5,"MLM","pi101",-0.960026591817834,0.041299978529371,-1.0409745497354,-0.879078633900267,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159049571905041
1,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,-0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
1,-0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
1,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
1,-0.5,"MELSM","pi101",-0.95042835944,0.0348657263397526,-1.01633736,-0.88210269575,NA
1,-0.5,"MELSM","theta101",-0.22514237312,0.0206787893699483,-0.2649867975,-0.185757555,NA
1,-0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
1,-0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
1,0,"MLM","pi101",-0.965416415605957,0.0422717775992134,-1.04826909970042,-0.882563731511499,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190922797834975
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-0.9549000675,0.0392804745639934,-1.0276442725,-0.878958222,NA
1,0,"MELSM","theta101",-0.00581051382934,0.0197909040644821,-0.04398967405,0.031424078825,NA
1,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
1,0.5,"MLM","pi101",-0.954931923297705,0.0516979364641055,-1.05625987876735,-0.853603967828059,0.000000000000000000000000000000000000000000000000000000000000000000000000000351034281064901
1,0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
1,0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
1,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0.5,"MELSM","pi101",-0.9989638965,0.0414122617633626,-1.0846525875,-0.92056768275,NA
1,0.5,"MELSM","theta101",0.19444921144,0.0188427325584322,0.16036295775,0.23527851775,NA
1,0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
1,0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
2,-0.5,"MLM","pi101",-0.96759625209932,0.0397616207479802,-1.04552902876536,-0.889663475433278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000837169016292159
2,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
2,-0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
2,-0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
2,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
2,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
2,-0.5,"MELSM","pi101",-0.9882903951,0.034864744021345,-1.05377583,-0.917379334,NA
2,-0.5,"MELSM","theta101",-0.23441333544,0.020848952511313,-0.27770330575,-0.19505318275,NA
2,-0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
2,-0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","pi101",-0.947819799759917,0.0436747994320992,-1.03342240664683,-0.862217192873002,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197479897104049
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.96071057628,0.0394986584152388,-1.0378815625,-0.8829225305,NA
2,0,"MELSM","theta101",0.00908921151382,0.018934910038645,-0.0279765329,0.045790272625,NA
2,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
2,0.5,"MLM","pi101",-0.958937067473139,0.0517481640955066,-1.06036346910033,-0.857510665845946,0.000000000000000000000000000000000000000000000000000000000000000000000000000116449797982269
2,0.5,"MLM","theta101",NA,NA,NA,NA,NA
2,0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
2,0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
2,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0.5,"MELSM","pi101",-0.94633752576,0.0413088759635161,-1.0291101825,-0.86466158725,NA
2,0.5,"MELSM","theta101",0.24267093954,0.0194919313453401,0.207024872,0.2813307685,NA
2,0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
2,0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
3,-0.5,"MLM","pi101",-0.972654921748712,0.041308897219729,-1.05362036029938,-0.891689483198043,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138303036245878
3,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
3,-0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
3,-0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
3,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
3,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
3,-0.5,"MELSM","pi101",-0.97333744962,0.0364992494504142,-1.0476879825,-0.89958494375,NA
3,-0.5,"MELSM","theta101",-0.23193508996,0.019947370980346,-0.269343586,-0.19112093775,NA
3,-0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
3,-0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","pi101",-0.978139081958686,0.0425405886582532,-1.06151863572886,-0.894759528188509,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054671965428003
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
3,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.98553686972,0.0337886553666798,-1.0516049175,-0.91894626825,NA
3,0,"MELSM","theta101",-0.012483384437178,0.0199518038176045,-0.049863078025,0.0282400616,NA
3,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
3,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
3,0.5,"MLM","pi101",-1.06931409975483,0.0508618166966688,-1.1690032604803,-0.96962493902936,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000396421081922376
3,0.5,"MLM","theta101",NA,NA,NA,NA,NA
3,0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
3,0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
3,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0.5,"MELSM","pi101",-1.03126048572,0.043727906512151,-1.1121632,-0.94470253075,NA
3,0.5,"MELSM","theta101",0.25969146548,0.0197681827311201,0.2214755945,0.29905633575,NA
3,0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
3,0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
4,-0.5,"MLM","pi101",-0.999402101557066,0.0383457532594129,-1.07455977794552,-0.924244425168617,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000096044593345782
4,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
4,-0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
4,-0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
4,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
4,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
4,-0.5,"MELSM","pi101",-0.9937455664,0.0344405414317442,-1.057144255,-0.9309390065,NA
4,-0.5,"MELSM","theta101",-0.22593708606,0.0197995925076654,-0.26217213425,-0.18841761425,NA
4,-0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
4,-0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
4,0,"MLM","pi101",-0.998320770518316,0.0424369212119057,-1.08149713609365,-0.915144404942981,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227333345404147
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
4,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-1.01923800966,0.0392143742611931,-1.092563895,-0.9424465885,NA
4,0,"MELSM","theta101",-0.02569819098234,0.019742394117673,-0.062957920275,0.01109590455,NA
4,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
4,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
4,0.5,"MLM","pi101",-0.953768579946009,0.0512964639629823,-1.05430964931345,-0.853227510578564,0.000000000000000000000000000000000000000000000000000000000000000000000000000036433326708172
4,0.5,"MLM","theta101",NA,NA,NA,NA,NA
4,0.5,"MLM","gamma_01j",NA,NA,NA,NA,NA
4,0.5,"MLM","gamma_11j",NA,NA,NA,NA,NA
4,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0.5,"MELSM","pi101",-0.95235117828,0.0427197225334459,-1.0367941,-0.87067899675,NA
4,0.5,"MELSM","theta101",0.25831454814,0.0194723923472896,0.22163617275,0.29695267775,NA
4,0.5,"MELSM","gamma_01j",NA,NA,NA,NA,NA
4,0.5,"MELSM","gamma_11j",NA,NA,NA,NA,NA
5,-0.5,"MLM","pi101",-0.936924231464973,0.0382665617176122,-1.01192669243149,-0.861921770498453,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217919754265843
5,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
