"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-1.00164627349822,0.0169977142241558,-1.03496179337756,-0.968330753618873,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.502898883395705,0.028088695366748,0.447845040476879,0.557952726314532,0.0000000000000000000000000000000000000000000000000000000000000000000000109827149485461
1,0,"MLM","gamma_11j",0.115278389813262,0.0167739012364695,0.0824015433897814,0.148155236236742,0.00000000000630928801366726
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-1.00150111918,0.0184762864749152,-1.0375979075,-0.9633314025,NA
1,0,"MELSM","theta101",0.025292801965108,0.0227069108029779,-0.0218128413,0.0719564535,NA
1,0,"MELSM","gamma_01j",0.50444508452,0.0279554435983472,0.4503078435,0.56226381975,NA
1,0,"MELSM","gamma_11j",0.113967156542,0.0159039492783571,0.081553906425,0.145578973,NA
2,0,"MLM","pi101",-1.02663281636334,0.0166396933947316,-1.05924661541701,-0.994019017309663,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.522064535490086,0.0276112941799296,0.467946398897424,0.576182672082748,0.000000000000000000000000000000000000000000000000000000000000000000000000000000098666554838056
2,0,"MLM","gamma_11j",0.109456022990627,0.0166040773909745,0.0769120313043172,0.142000014676937,0.000000000043359828357431
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-1.02614637914,0.0180730968555818,-1.0632185125,-0.98702044625,NA
2,0,"MELSM","theta101",0.03238428730966,0.0203935357067692,-0.0067005604025,0.073027388175,NA
2,0,"MELSM","gamma_01j",0.52156280694,0.0279291226483371,0.46363380325,0.5751931925,NA
2,0,"MELSM","gamma_11j",0.109463816054,0.0167603815765405,0.073930549975,0.14296502875,NA
3,0,"MLM","pi101",-0.989739776720263,0.0171207653106744,-1.02329647672919,-0.956183076711342,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.496672568190702,0.0285419872323518,0.440730273215293,0.552614863166112,0.0000000000000000000000000000000000000000000000000000000000000000000804109347749851
3,0,"MLM","gamma_11j",0.109436952336642,0.0170750670903376,0.0759698208395801,0.142904083833703,0.000000000146317090085264
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.98946452576,0.0170124842992843,-1.02196926,-0.9545799695,NA
3,0,"MELSM","theta101",-0.00199487354456,0.0225344903297278,-0.042211831875,0.03995752465,NA
3,0,"MELSM","gamma_01j",0.4963009841,0.0302836776521506,0.43844924825,0.5586926185,NA
3,0,"MELSM","gamma_11j",0.109233926292,0.0181510145004414,0.07000706005,0.143381981,NA
