"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-0.996213670712914,0.0172092251531865,-1.02994375201316,-0.962483589412668,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.541866327596194,0.0284445644813433,0.486114981212761,0.597617673979627,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000658181540618292
1,0,"MLM","gamma_11j",0.0477381066073026,0.0169565819402854,0.0145032060043432,0.080973007210262,0.00487295593435081
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-0.99541561724,0.0170121844196218,-1.0293998125,-0.96234841075,NA
1,0,"MELSM","theta101",0.01762950112919,0.0219136890945698,-0.0260220675,0.0599545554,NA
1,0,"MELSM","gamma_01j",0.53890648442,0.0289336821177384,0.48370107075,0.59869135725,NA
1,0,"MELSM","gamma_11j",0.0483697577078,0.0158478947529763,0.016964691825,0.0804751708,NA
2,0,"MLM","pi101",-0.997445400601961,0.0171096743224644,-1.03098036227399,-0.963910438929931,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.493672992649795,0.0279203289035388,0.438949147998859,0.548396837300731,0.000000000000000000000000000000000000000000000000000000000000000000000582374840924691
2,0,"MLM","gamma_11j",0.0736627734604317,0.0171097981339655,0.0401275691178594,0.107197977803004,0.0000166761372082269
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.99868036064,0.0155900534697717,-1.0254907,-0.969366021,NA
2,0,"MELSM","theta101",0.035744057196598,0.0216074608760764,-0.00429305257,0.0776291355,NA
2,0,"MELSM","gamma_01j",0.49113895242,0.0273367788315073,0.43814734525,0.5396781725,NA
2,0,"MELSM","gamma_11j",0.074168347594,0.0172813663563232,0.0420353994,0.1085209105,NA
3,0,"MLM","pi101",-0.99740777487179,0.0175640744746169,-1.03183336084204,-0.962982188901541,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.509688770397864,0.0286888265823678,0.453458670296423,0.565918870499305,0.000000000000000000000000000000000000000000000000000000000000000000000129362117367358
3,0,"MLM","gamma_11j",0.0936607194057932,0.0171304689892642,0.0600850001868354,0.127236438624751,0.0000000456445210120299
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.99738640978,0.017538576703381,-1.0349350475,-0.96341217025,NA
3,0,"MELSM","theta101",0.0249220025103,0.0248334242276077,-0.023466498625,0.071351149075,NA
3,0,"MELSM","gamma_01j",0.51136475954,0.0297599967425537,0.4542127615,0.571215066,NA
3,0,"MELSM","gamma_11j",0.093081266688,0.0170081227920056,0.0608413176,0.127633101,NA
4,0,"MLM","pi101",-0.957726385449796,0.017284257100715,-0.991603529367197,-0.923849241532394,0
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",0.515966387643708,0.0282830222889142,0.460531663957436,0.57140111132998,0.0000000000000000000000000000000000000000000000000000000000000000000000000235308411373618
4,0,"MLM","gamma_11j",0.0759803831493437,0.0172288359125632,0.0422118647607198,0.109748901537968,0.0000103336911725701
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-0.95902409274,0.0165437959475349,-0.9907729655,-0.9264403085,NA
4,0,"MELSM","theta101",0.02709276403986,0.0251140132343278,-0.021251247225,0.078951323675,NA
4,0,"MELSM","gamma_01j",0.514392383,0.0290071705542482,0.458542429,0.567858276,NA
4,0,"MELSM","gamma_11j",0.078136809974,0.0166407795721395,0.046929230075,0.108600963,NA
5,0,"MLM","pi101",-1.00757878280125,0.0168275133341721,-1.04056070893623,-0.974596856666273,0
5,0,"MLM","theta101",NA,NA,NA,NA,NA
5,0,"MLM","gamma_01j",0.502002293983382,0.0280582412583203,0.447008141117075,0.55699644684969,0.0000000000000000000000000000000000000000000000000000000000000000000000137512507303045
5,0,"MLM","gamma_11j",0.0915945641592344,0.0167388902969121,0.0587863391772868,0.124402789141182,0.0000000445081404446305
