"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-1.00826681297364,0.0171659402566315,-1.04191205587664,-0.974621570070641,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.479492429648669,0.0288166783363821,0.42301174010936,0.535973119187978,0.0000000000000000000000000000000000000000000000000000000000000361179092787096
1,0,"MLM","gamma_11j",0.0883424806327648,0.0171107376630413,0.0548054348132037,0.121879526452326,0.000000243042718412532
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-1.00703410202,0.0165475302021106,-1.038260735,-0.975264661,NA
1,0,"MELSM","theta101",0.0121659178397236,0.0221677561646308,-0.028930743575,0.0542193322749999,NA
1,0,"MELSM","gamma_01j",0.4802213339,0.0276034184922362,0.42910480875,0.53513719875,NA
1,0,"MELSM","gamma_11j",0.08853352718,0.0180256284676777,0.050843613675,0.12151996825,NA
2,0,"MLM","pi101",-1.01217426160867,0.017115628853128,-1.0457208941608,-0.978627629056537,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.450031079728065,0.0287382937716305,0.39370402393567,0.506358135520461,0.000000000000000000000000000000000000000000000000000000285548567450701
2,0,"MLM","gamma_11j",0.121634929583756,0.0170695582170768,0.0881785954782854,0.155091263689226,0.00000000000103448322285855
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-1.0119602686,0.0169043812144557,-1.0442888675,-0.980551738,NA
2,0,"MELSM","theta101",0.004413141490042,0.0248412931162726,-0.042741397025,0.05269233165,NA
2,0,"MELSM","gamma_01j",0.45165501636,0.0290643098333733,0.3946708265,0.50311746175,NA
2,0,"MELSM","gamma_11j",0.122340739226,0.0166426509382833,0.09054307665,0.15416894825,NA
3,0,"MLM","pi101",-0.978021397721583,0.017087019793227,-1.01151195651631,-0.944530838926858,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.452324988986608,0.0278210564535135,0.397795718337722,0.506854259635495,0.0000000000000000000000000000000000000000000000000000000000194857751661546
3,0,"MLM","gamma_11j",0.109192689571648,0.0169690241970898,0.0759334021453523,0.142451976997944,0.000000000123616223449377
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.97939201332,0.0169822603966522,-1.0150933525,-0.94813556475,NA
3,0,"MELSM","theta101",-0.013412249093002,0.0215724635508011,-0.057607172725,0.02907180225,NA
3,0,"MELSM","gamma_01j",0.44883756452,0.0256739054743315,0.39902483625,0.50459482175,NA
3,0,"MELSM","gamma_11j",0.109316297962,0.0157225700375615,0.07872174865,0.140554306,NA
4,0,"MLM","pi101",-1.02191404172765,0.0170702585028098,-1.05537174839316,-0.988456335062145,0
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",0.541712685965518,0.0290930469892883,0.484690313866513,0.598735058064523,0.0000000000000000000000000000000000000000000000000000000000000000000000000000221192639340906
4,0,"MLM","gamma_11j",0.0943038088982383,0.0169367184751227,0.0611078406869978,0.127499777109479,0.0000000257665820837321
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-1.02107851686,0.0166627393540737,-1.0543044375,-0.9887666325,NA
4,0,"MELSM","theta101",0.0015815800491314,0.0237221214801504,-0.04378435185,0.049438849875,NA
4,0,"MELSM","gamma_01j",0.54051770332,0.0274452376756684,0.483765761,0.59643891375,NA
4,0,"MELSM","gamma_11j",0.094956110064,0.0165066523883925,0.06456917135,0.12946365375,NA
5,0,"MLM","pi101",-0.976669521038855,0.0171203183731705,-1.01022534505027,-0.943113697027441,0
5,0,"MLM","theta101",NA,NA,NA,NA,NA
5,0,"MLM","gamma_01j",0.504410830142448,0.0279633917327737,0.449602582346212,0.559219077938685,0.000000000000000000000000000000000000000000000000000000000000000000000000975742329857069
5,0,"MLM","gamma_11j",0.104369235650253,0.0170155340017069,0.0710187890069072,0.137719682293598,0.000000000858248944211687
5,0,"MLM","tau_01j",NA,NA,NA,NA,NA
5,0,"MLM","tau_11j",NA,NA,NA,NA,NA
5,0,"MELSM","pi101",-0.97768768696,0.0174214108328501,-1.0119445625,-0.944927831,NA
5,0,"MELSM","theta101",-0.01787722300815,0.0234572536564496,-0.059966159125,0.0279850133,NA
5,0,"MELSM","gamma_01j",0.50120725246,0.0290410053126877,0.4441665495,0.562453247,NA
5,0,"MELSM","gamma_11j",0.105174267574,0.017925735328633,0.069798321525,0.13914378025,NA
6,0,"MLM","pi101",-0.985015875802225,0.0181877052707757,-1.02066377813295,-0.949367973471505,0
6,0,"MLM","theta101",NA,NA,NA,NA,NA
6,0,"MLM","gamma_01j",0.457822955187787,0.02752124543535,0.403881314134501,0.511764596241073,0.0000000000000000000000000000000000000000000000000000000000000387099812035565
6,0,"MLM","gamma_11j",0.134568480253017,0.0167965499536998,0.101647242343765,0.167489718162268,0.00000000000000113157618220854
6,0,"MLM","tau_01j",NA,NA,NA,NA,NA
6,0,"MLM","tau_11j",NA,NA,NA,NA,NA
6,0,"MELSM","pi101",-0.98620656152,0.0176049075564666,-1.0197524575,-0.9515125345,NA
6,0,"MELSM","theta101",-0.0126447115191,0.0234815051458186,-0.059420458025,0.02802599575,NA
6,0,"MELSM","gamma_01j",0.45989359472,0.0285894811456719,0.40417397625,0.5159152535,NA
6,0,"MELSM","gamma_11j",0.133468037374,0.0171978679207238,0.099689677225,0.16682703225,NA
7,0,"MLM","pi101",-0.983987100864741,0.0171004805039981,-1.01750404265258,-0.950470159076905,0
7,0,"MLM","theta101",NA,NA,NA,NA,NA
7,0,"MLM","gamma_01j",0.560698343278365,0.0281740373205997,0.50547723012999,0.61591945642674,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000039696701553929
7,0,"MLM","gamma_11j",0.0880480378171681,0.0169675034731419,0.0547917310098101,0.121304344624526,0.000000211181498124369
7,0,"MLM","tau_01j",NA,NA,NA,NA,NA
7,0,"MLM","tau_11j",NA,NA,NA,NA,NA
7,0,"MELSM","pi101",-0.9826711175,0.0166994943440558,-1.0163368825,-0.951970779,NA
7,0,"MELSM","theta101",-0.022980756055568,0.0212606952391709,-0.06206873745,0.01495789125,NA
7,0,"MELSM","gamma_01j",0.55949902538,0.026819668120017,0.5074444825,0.60988479325,NA
7,0,"MELSM","gamma_11j",0.089826544362,0.017852604140916,0.0523321949,0.12305049575,NA
8,0,"MLM","pi101",-0.979195430542927,0.016795855524039,-1.01211530737004,-0.94627555371581,0
8,0,"MLM","theta101",NA,NA,NA,NA,NA
8,0,"MLM","gamma_01j",0.501781618334229,0.0281390902560257,0.446629001432419,0.55693423523604,0.0000000000000000000000000000000000000000000000000000000000000000000000397535985653884
8,0,"MLM","gamma_11j",0.134083733558503,0.0167694323593373,0.101215646134202,0.166951820982804,0.00000000000000128815850051111
8,0,"MLM","tau_01j",NA,NA,NA,NA,NA
8,0,"MLM","tau_11j",NA,NA,NA,NA,NA
8,0,"MELSM","pi101",-0.98163293772,0.0170768418197977,-1.0168423825,-0.947802751,NA
8,0,"MELSM","theta101",-0.02676441156333,0.0220626144018767,-0.071540198925,0.0141519546,NA
8,0,"MELSM","gamma_01j",0.5010108669,0.0286734923051046,0.4451403095,0.5581848915,NA
8,0,"MELSM","gamma_11j",0.13339506585,0.0178531816952878,0.097766052125,0.16930150775,NA
9,0,"MLM","pi101",-0.970696668469796,0.0183500317492474,-1.00666273069832,-0.934730606241271,0
9,0,"MLM","theta101",NA,NA,NA,NA,NA
9,0,"MLM","gamma_01j",0.474872897311584,0.0284372587583339,0.419135870145249,0.530609924477918,0.0000000000000000000000000000000000000000000000000000000000000133349476437819
9,0,"MLM","gamma_11j",0.0993488944972667,0.0171968738450063,0.0656430217610545,0.133054767233479,0.00000000759772106949574
