"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-1.00356800124912,0.0170470168202695,-1.03698015421685,-0.970155848281394,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.503194240957958,0.0280400997150191,0.448235645516521,0.558152836399395,0.00000000000000000000000000000000000000000000000000000000000000000000000520190009682369
1,0,"MLM","gamma_11j",0.0923167214867606,0.0170448024082496,0.0589089087665914,0.12572453420693,0.0000000609057076346715
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-1.00482071464,0.0161517993565555,-1.03810557,-0.9731942495,NA
1,0,"MELSM","theta101",0.045465920480078,0.024210471391685,-0.00018687777525,0.0936061701,NA
1,0,"MELSM","gamma_01j",0.50495089268,0.0290844125063865,0.45109068125,0.562792696,NA
1,0,"MELSM","gamma_11j",0.09184512187,0.0174986742590411,0.059013833125,0.127293811,NA
2,0,"MLM","pi101",-0.995458611587879,0.0174230004800795,-1.02960769252883,-0.961309530646923,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.482522822494296,0.0286363659376284,0.426395545256544,0.538650099732048,0.00000000000000000000000000000000000000000000000000000000000000104911181849674
2,0,"MLM","gamma_11j",0.0988318267034184,0.0171127108524862,0.0652909134325455,0.132372739974291,0.00000000767950967177725
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.99659146256,0.0173841078505527,-1.029654235,-0.96200337425,NA
2,0,"MELSM","theta101",-0.01518762643044,0.0218964662403978,-0.055447051275,0.02988091425,NA
2,0,"MELSM","gamma_01j",0.48239459574,0.0265897479089889,0.43028354825,0.535862757,NA
2,0,"MELSM","gamma_11j",0.097945350172,0.0174691478912735,0.06403825745,0.13171060525,NA
3,0,"MLM","pi101",-0.996838093925624,0.0169625576607721,-1.03008470694074,-0.96359148091051,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.522113462774095,0.028145367609868,0.466948542258753,0.577278383289436,0.0000000000000000000000000000000000000000000000000000000000000000000000000000806464071436194
3,0,"MLM","gamma_11j",0.0998247281005847,0.0168091537262607,0.0668787867971136,0.132770669404056,0.00000000287269464201387
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.99713622676,0.0171927025411453,-1.034577125,-0.96439687675,NA
3,0,"MELSM","theta101",-0.002359868685898,0.0224773589365981,-0.0448840866,0.041956380225,NA
3,0,"MELSM","gamma_01j",0.52148989438,0.0295435568470739,0.46364974975,0.5819014475,NA
3,0,"MELSM","gamma_11j",0.09932894824,0.0185455420331205,0.0609945166,0.13585595575,NA
4,0,"MLM","pi101",-0.967191181208753,0.0171736446830028,-1.00085152478744,-0.933530837630068,0
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",0.454554662841683,0.0285583019639217,0.398580390992397,0.51052893469097,0.0000000000000000000000000000000000000000000000000000000048510670328956
4,0,"MLM","gamma_11j",0.100661859030822,0.0171174826842865,0.0671115929696206,0.134212125092024,0.00000000408667924989246
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-0.9670955911,0.0171675763312537,-1.00062808,-0.9330883985,NA
4,0,"MELSM","theta101",0.02611550235425,0.0214984758589978,-0.0163086544,0.067234541775,NA
4,0,"MELSM","gamma_01j",0.45758239424,0.0291446194746334,0.40180099325,0.51566588025,NA
4,0,"MELSM","gamma_11j",0.099693854446,0.0159872501874094,0.0706020502,0.1297388805,NA
5,0,"MLM","pi101",-1.02651233019223,0.0175446991859117,-1.06089994059661,-0.992124719787839,0
5,0,"MLM","theta101",NA,NA,NA,NA,NA
5,0,"MLM","gamma_01j",0.52661837973093,0.0284575048547162,0.470841670215687,0.582395089246174,0.000000000000000000000000000000000000000000000000000000000000000000000000000186681252203708
5,0,"MLM","gamma_11j",0.0932140596522225,0.0174804572962059,0.0589523633516589,0.127475755952786,0.0000000968843893604935
5,0,"MLM","tau_01j",NA,NA,NA,NA,NA
5,0,"MLM","tau_11j",NA,NA,NA,NA,NA
5,0,"MELSM","pi101",-1.02467795806,0.0165594815106126,-1.055076805,-0.989425637,NA
5,0,"MELSM","theta101",0.005624229134272,0.0212997424585639,-0.032446166325,0.048141442625,NA
5,0,"MELSM","gamma_01j",0.52789934258,0.0293654010490614,0.47125455375,0.58362535025,NA
5,0,"MELSM","gamma_11j",0.0937326176,0.0180983819146684,0.05754142145,0.131614523,NA
6,0,"MLM","pi101",-0.99381865982246,0.0168713205625668,-1.02688644812509,-0.960750871519829,0
6,0,"MLM","theta101",NA,NA,NA,NA,NA
6,0,"MLM","gamma_01j",0.482302485305837,0.0286581948118992,0.426132423474514,0.538472547137159,0.00000000000000000000000000000000000000000000000000000000000000148402375280412
6,0,"MLM","gamma_11j",0.110552905973224,0.0168216144217939,0.0775825417065083,0.14352327023994,0.000000000049618968372086
6,0,"MLM","tau_01j",NA,NA,NA,NA,NA
6,0,"MLM","tau_11j",NA,NA,NA,NA,NA
6,0,"MELSM","pi101",-0.99398322272,0.0178438366169132,-1.02926188,-0.96201236725,NA
6,0,"MELSM","theta101",0.01999098389518,0.0214407874369747,-0.0205822738,0.06185648245,NA
6,0,"MELSM","gamma_01j",0.48208331634,0.0299235981044995,0.42394763075,0.5417965485,NA
6,0,"MELSM","gamma_11j",0.110386724184,0.0193721349358412,0.070247285,0.14858295275,NA
7,0,"MLM","pi101",-0.978278173444289,0.0176232619847637,-1.01281976693443,-0.943736579954152,0
7,0,"MLM","theta101",NA,NA,NA,NA,NA
7,0,"MLM","gamma_01j",0.526082928695777,0.02759558208051,0.471995587817977,0.580170269573576,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000502536320033599
7,0,"MLM","gamma_11j",0.0819028627872638,0.0166290907485286,0.0493098449201477,0.11449588065438,0.000000842413321774208
7,0,"MLM","tau_01j",NA,NA,NA,NA,NA
7,0,"MLM","tau_11j",NA,NA,NA,NA,NA
7,0,"MELSM","pi101",-0.97895073942,0.0164467446665759,-1.010278225,-0.949549257,NA
7,0,"MELSM","theta101",0.009691401161368,0.0228780356602333,-0.035947024625,0.057051576225,NA
7,0,"MELSM","gamma_01j",0.523954512,0.0257856158489647,0.47375498375,0.57332931225,NA
7,0,"MELSM","gamma_11j",0.082127465132,0.0164978743662946,0.049692438575,0.113801301,NA
8,0,"MLM","pi101",-0.991980267313459,0.0193236885911638,-1.02985469695214,-0.954105837674778,0
8,0,"MLM","theta101",NA,NA,NA,NA,NA
8,0,"MLM","gamma_01j",0.506815690530457,0.028353090772868,0.451243632615636,0.562387748445279,0.0000000000000000000000000000000000000000000000000000000000000000000000184186267789915
8,0,"MLM","gamma_11j",0.0946901364087368,0.0172529478436417,0.0608743586351991,0.128505914182275,0.0000000405716211411064
8,0,"MLM","tau_01j",NA,NA,NA,NA,NA
8,0,"MLM","tau_11j",NA,NA,NA,NA,NA
8,0,"MELSM","pi101",-0.99115341538,0.0186828945837204,-1.02502796,-0.953457192,NA
8,0,"MELSM","theta101",-0.016536544652956,0.02445659248605,-0.060266916025,0.0301227751,NA
8,0,"MELSM","gamma_01j",0.5098163527,0.0295898524921063,0.45649279125,0.5641584355,NA
8,0,"MELSM","gamma_11j",0.093458818312,0.0175328803514621,0.058047177525,0.126432282,NA
9,0,"MLM","pi101",-1.00457014027443,0.017012229513412,-1.03791411012072,-0.971226170428146,0
9,0,"MLM","theta101",NA,NA,NA,NA,NA
9,0,"MLM","gamma_01j",0.525076353265957,0.0280327275736535,0.470132207221597,0.580020499310318,0.00000000000000000000000000000000000000000000000000000000000000000000000000000277536560107103
9,0,"MLM","gamma_11j",0.0841128405307505,0.0168538058542933,0.0510793810563357,0.117146300005165,0.000000601506782690705
9,0,"MLM","tau_01j",NA,NA,NA,NA,NA
9,0,"MLM","tau_11j",NA,NA,NA,NA,NA
9,0,"MELSM","pi101",-1.0051241541,0.0168880782510382,-1.0382615875,-0.97114434925,NA
9,0,"MELSM","theta101",0.02312573975384,0.0232966694801091,-0.023211635575,0.069187753,NA
9,0,"MELSM","gamma_01j",0.52543090364,0.0288248106424933,0.46864418925,0.578200865,NA
9,0,"MELSM","gamma_11j",0.083709338208,0.0156809017972374,0.05361765855,0.1132910835,NA
10,0,"MLM","pi101",-0.963555783457787,0.0182668388518597,-0.999358787607432,-0.927752779308142,0
10,0,"MLM","theta101",NA,NA,NA,NA,NA
10,0,"MLM","gamma_01j",0.51461124149983,0.0286759569389266,0.458406365899534,0.570816117100126,0.00000000000000000000000000000000000000000000000000000000000000000000000518165988712774
10,0,"MLM","gamma_11j",0.115899916628572,0.0171220725575579,0.0823406544157582,0.149459178841385,0.000000000012964375091756
10,0,"MLM","tau_01j",NA,NA,NA,NA,NA
10,0,"MLM","tau_11j",NA,NA,NA,NA,NA
10,0,"MELSM","pi101",-0.96538344178,0.0166610970892268,-1.000445099,-0.9334014795,NA
10,0,"MELSM","theta101",0.000300814226678,0.0215681670951604,-0.0487602476,0.037256063075,NA
10,0,"MELSM","gamma_01j",0.51261718852,0.0303752728146339,0.45142584825,0.568205562,NA
10,0,"MELSM","gamma_11j",0.116420307452,0.0176337459031175,0.0827257869,0.15215180775,NA
