"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-0.962333480547203,0.016954422356498,-0.995564148365939,-0.929102812728467,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.506337295023138,0.0281171422545586,0.451227696204203,0.561446893842073,0.0000000000000000000000000000000000000000000000000000000000000000000000016820065964254
1,0,"MLM","gamma_11j",0.102514697262193,0.0169288703192329,0.0693341114364965,0.135695283087889,0.00000000139883418960122
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-0.9644041827,0.0166459598333015,-0.9963483195,-0.929234405,NA
1,0,"MELSM","theta101",-0.00290527598773,0.0229710645392297,-0.04903495435,0.03959918775,NA
1,0,"MELSM","gamma_01j",0.50801648764,0.0277733700184764,0.453833859,0.561933988,NA
1,0,"MELSM","gamma_11j",0.102805907854,0.0173332974510658,0.0705975729,0.13749420325,NA
2,0,"MLM","pi101",-0.988573399366429,0.0167888527834982,-1.02147955082209,-0.955667247910772,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.50282055956004,0.0280296856646134,0.447882375657397,0.557758743462682,0.00000000000000000000000000000000000000000000000000000000000000000000000586477261752771
2,0,"MLM","gamma_11j",0.116356697401883,0.0167360918399948,0.0835539573954937,0.149159437408273,0.0000000000035901804381925
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.98776990924,0.0190912758546265,-1.0237392575,-0.9514573715,NA
2,0,"MELSM","theta101",-0.03528497560252,0.0242533318523436,-0.08175619465,0.013040679125,NA
2,0,"MELSM","gamma_01j",0.50200882232,0.0291567962784403,0.44801712075,0.5586067095,NA
2,0,"MELSM","gamma_11j",0.11680817404,0.0172386730385586,0.083236502875,0.14870581425,NA
3,0,"MLM","pi101",-1.02180546909584,0.0170983567185746,-1.05531824826425,-0.988292689927435,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.452937770291614,0.0278711412662253,0.398310333409813,0.507565207173416,0.0000000000000000000000000000000000000000000000000000000000219255489561374
3,0,"MLM","gamma_11j",0.0979493422110933,0.0169477043155221,0.06473184175267,0.131166842669517,0.00000000749207177982792
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-1.02346959362,0.0144068636595063,-1.0556946175,-0.989948086,NA
3,0,"MELSM","theta101",-0.0337552923839,0.0173818425703603,-0.0713231574,0.00947701435999999,NA
3,0,"MELSM","gamma_01j",0.45980252104,0.0211955291911268,0.411007388,0.494872247,NA
3,0,"MELSM","gamma_11j",0.0943201594,0.0152010206369548,0.06280505335,0.129854978,NA
4,0,"MLM","pi101",-0.992902624669323,0.0181750653357075,-1.02852575272731,-0.957279496611337,0
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",0.502714583656444,0.0279276484183707,0.447976392756438,0.557452774556451,0.00000000000000000000000000000000000000000000000000000000000000000000000192700456324796
4,0,"MLM","gamma_11j",0.0966918805665111,0.0169781076166167,0.0634147896379423,0.12996897149508,0.0000000123305596255507
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-0.99208341392,0.0182680136737808,-1.027976245,-0.95662294825,NA
4,0,"MELSM","theta101",0.0109606506791,0.0223454994254927,-0.0313463562,0.056597081325,NA
4,0,"MELSM","gamma_01j",0.50088010198,0.0276142470779133,0.4425121835,0.554945485,NA
4,0,"MELSM","gamma_11j",0.09804305869,0.0157203102313076,0.06796566555,0.12938311675,NA
5,0,"MLM","pi101",-1.01151578170647,0.0168550728054979,-1.04455172440525,-0.978479839007695,0
5,0,"MLM","theta101",NA,NA,NA,NA,NA
5,0,"MLM","gamma_01j",0.553315241274705,0.0284550244709305,0.497543393311682,0.609087089237729,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000319673948794935
5,0,"MLM","gamma_11j",0.0760374589210662,0.0168105238195616,0.0430888322347254,0.108986085607407,0.00000609099616771522
5,0,"MLM","tau_01j",NA,NA,NA,NA,NA
5,0,"MLM","tau_11j",NA,NA,NA,NA,NA
5,0,"MELSM","pi101",-1.01098446458,0.0176772332758695,-1.04337794,-0.97509557875,NA
5,0,"MELSM","theta101",0.00918404187002,0.0237171760077077,-0.0375891448,0.058879525175,NA
5,0,"MELSM","gamma_01j",0.54962967744,0.0287867437211341,0.494398321,0.60496778075,NA
5,0,"MELSM","gamma_11j",0.078692841376,0.0164642234810985,0.04652427495,0.11389670125,NA
6,0,"MLM","pi101",-0.958950099905751,0.017304177952357,-0.992866288692371,-0.925033911119132,0
6,0,"MLM","theta101",NA,NA,NA,NA,NA
6,0,"MLM","gamma_01j",0.49831780942881,0.0283240433422873,0.442802684477927,0.553832934379693,0.00000000000000000000000000000000000000000000000000000000000000000000276489193181042
6,0,"MLM","gamma_11j",0.102233761761663,0.0172646383806004,0.0683950705356858,0.136072452987639,0.00000000318882847500829
6,0,"MLM","tau_01j",NA,NA,NA,NA,NA
6,0,"MLM","tau_11j",NA,NA,NA,NA,NA
6,0,"MELSM","pi101",-0.95953888708,0.0182054562866276,-0.99434348775,-0.92694583275,NA
6,0,"MELSM","theta101",0.02195321382716,0.0239006596755182,-0.026307837325,0.069453612725,NA
6,0,"MELSM","gamma_01j",0.49645397708,0.0276079781707582,0.43986042,0.54927414225,NA
6,0,"MELSM","gamma_11j",0.102416922636,0.0175750389951689,0.07032180005,0.13530141275,NA
7,0,"MLM","pi101",-1.00256545850255,0.018327955607624,-1.03848825149349,-0.966642665511606,0
7,0,"MLM","theta101",NA,NA,NA,NA,NA
7,0,"MLM","gamma_01j",0.53320526320664,0.0284717201269535,0.477400691757812,0.589009834655469,0.00000000000000000000000000000000000000000000000000000000000000000000000000000295249843517069
7,0,"MLM","gamma_11j",0.100296174338877,0.0168794966756784,0.067212360854547,0.133379987823206,0.00000000281748172722709
7,0,"MLM","tau_01j",NA,NA,NA,NA,NA
7,0,"MLM","tau_11j",NA,NA,NA,NA,NA
7,0,"MELSM","pi101",-1.00108565584,0.0184696250110768,-1.03731584,-0.9615818465,NA
7,0,"MELSM","theta101",-0.02306666610128,0.0227314948105999,-0.066875532625,0.02050252575,NA
7,0,"MELSM","gamma_01j",0.53257432476,0.0281198289878659,0.48087427925,0.5846428895,NA
7,0,"MELSM","gamma_11j",0.100371122316,0.0175506431934072,0.0683075042,0.13657222925,NA
8,0,"MLM","pi101",-1.01922452454019,0.0174637425851094,-1.05345346000701,-0.984995589073379,0
8,0,"MLM","theta101",NA,NA,NA,NA,NA
8,0,"MLM","gamma_01j",0.466796230616442,0.0281710213843719,0.411581028703074,0.522011432529811,0.000000000000000000000000000000000000000000000000000000000000114662800651206
8,0,"MLM","gamma_11j",0.122755088174528,0.0174059749839288,0.0886393772060278,0.156870799143029,0.00000000000175771366517533
