"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,-0.5,"MLM","pi101",-1.03810515872878,0.0544353539221445,-1.14479845241619,-0.93141186504138,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000444703821968027
1,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,-0.5,"MLM","gamma_01j",0.475883923699983,0.0694939708615745,0.339675740811297,0.612092106588669,0.00000000000749708585071825
1,-0.5,"MLM","gamma_11j",0.0461116055268099,0.051485471780543,-0.0547999191630543,0.147023130216674,0.37045380674572
1,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
1,-0.5,"MELSM","pi101",-1.03514901836,0.0402638169128679,-1.1104632425,-0.9492703415,NA
1,-0.5,"MELSM","theta101",-0.23888695712,0.0206306804330543,-0.281905562,-0.20041847475,NA
1,-0.5,"MELSM","gamma_01j",0.4597770869,0.0621722025598977,0.341269408,0.58801601175,NA
1,-0.5,"MELSM","gamma_11j",0.06727269226522,0.0424183734568016,-0.018908429475,0.15310880425,NA
1,0,"MLM","pi101",-0.995137290328175,0.057493039505498,-1.10782364775895,-0.882450932897399,0.000000000000000000000000000000000000000000000000000000000000000000403526347567004
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.629367174041445,0.0709760846065174,0.490254048212671,0.76848029987022,0.00000000000000000074931911319809
1,0,"MLM","gamma_11j",0.039923973585547,0.0573756296763143,-0.0725322605800291,0.152380207751123,0.486532142365939
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-1.01226972184,0.0427789523080754,-1.0988153225,-0.92719908025,NA
1,0,"MELSM","theta101",0.00225885974606,0.0201304039363503,-0.03365997915,0.0406528147,NA
1,0,"MELSM","gamma_01j",0.62579888746,0.0654134434714134,0.49773725975,0.75882853475,NA
1,0,"MELSM","gamma_11j",0.052009730726922,0.0527181796130011,-0.044689522325,0.154153543,NA
1,0.5,"MLM","pi101",-1.07837758258729,0.0721527110123526,-1.2197968961715,-0.93695826900308,0.0000000000000000000000000000000000000000000000000165970017403395
1,0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,0.5,"MLM","gamma_01j",0.512821788699529,0.0801967514541462,0.355636155849403,0.670007421549656,0.000000000161025430969166
1,0.5,"MLM","gamma_11j",0.0494204506613704,0.0718625409724617,-0.0914301296446546,0.190271030967395,0.491636625620491
1,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0.5,"MELSM","pi101",-1.01525459164,0.0478378160923585,-1.11662108,-0.919233957,NA
1,0.5,"MELSM","theta101",0.23306442596,0.0189003873345561,0.195171382,0.270027293,NA
1,0.5,"MELSM","gamma_01j",0.55146017106,0.0678774671791776,0.4058085355,0.679389071,NA
1,0.5,"MELSM","gamma_11j",0.05200361923898,0.0581046367954479,-0.05782449045,0.16377064175,NA
2,-0.5,"MLM","pi101",-1.04131126691802,0.0585564372302527,-1.15608188388932,-0.926540649946727,0.0000000000000000000000000000000000000000000000000000000000000000000000956558886981613
2,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
2,-0.5,"MLM","gamma_01j",0.46499694330583,0.0695702902113424,0.328639174491599,0.601354712120061,0.0000000000232755113325913
2,-0.5,"MLM","gamma_11j",0.0824764700411193,0.0514289853138002,-0.0183243411739292,0.183277281256168,0.10878102653837
2,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
2,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
2,-0.5,"MELSM","pi101",-1.04031102546,0.0364814682540091,-1.078014365,-0.94803863175,NA
2,-0.5,"MELSM","theta101",-0.2389998449,0.0222488839066726,-0.28845711,-0.2155116735,NA
2,-0.5,"MELSM","gamma_01j",0.4513087507,0.0423043547367038,0.341510755,0.534116614,NA
2,-0.5,"MELSM","gamma_11j",0.093415846,0.0376943850129422,0.0503620266,0.2065862755,NA
2,0,"MLM","pi101",-1.03285285426417,0.0603958462733315,-1.1512287129599,-0.914476995568438,0.0000000000000000000000000000000000000000000000000000000000000000144909399479708
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",0.354788798620888,0.0717663749086573,0.21412670379992,0.495450893441856,0.000000766680454158595
2,0,"MLM","gamma_11j",0.214806260154169,0.056690916817323,0.103692063192216,0.325920457116122,0.000151207925021963
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-1.01856996864,0.0436603457785702,-1.1077588175,-0.9418963135,NA
2,0,"MELSM","theta101",0.002003561122478,0.0191585660512769,-0.03843476985,0.038176921625,NA
2,0,"MELSM","gamma_01j",0.378399265,0.062835363505731,0.24657971675,0.5071421315,NA
2,0,"MELSM","gamma_11j",0.202957780984,0.051168298525237,0.105180459,0.3115481235,NA
2,0.5,"MLM","pi101",-0.924834738713301,0.0715446845661463,-1.06506232046295,-0.784607156963654,0.0000000000000000000000000000000000000318297110730636
2,0.5,"MLM","theta101",NA,NA,NA,NA,NA
2,0.5,"MLM","gamma_01j",0.626867011591758,0.0816763073048496,0.466781449274252,0.786952573909263,0.0000000000000165397275127284
2,0.5,"MLM","gamma_11j",-0.0162049042041716,0.0714715480837619,-0.156289138448345,0.123879330040002,0.820631955880775
2,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0.5,"MELSM","pi101",-0.93861492884,0.0516365907721958,-1.036838835,-0.84361181375,NA
2,0.5,"MELSM","theta101",0.22809336486,0.0189352236061965,0.19380483825,0.26707240175,NA
2,0.5,"MELSM","gamma_01j",0.5897850414,0.0700706445034288,0.45829478175,0.73158750925,NA
2,0.5,"MELSM","gamma_11j",0.005720418206994,0.0582830665889881,-0.1048215835,0.12336123275,NA
3,-0.5,"MLM","pi101",-1.08614359674842,0.0516488118114377,-1.18737526789884,-0.984911925598004,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353076822847513
3,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
3,-0.5,"MLM","gamma_01j",0.533660903649756,0.0685898920782179,0.399224715176449,0.668097092123063,0.00000000000000722613795196114
3,-0.5,"MLM","gamma_11j",0.0560393214171666,0.0514377243130222,-0.0447786182363568,0.15685726107069,0.275951270953701
3,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
3,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
3,-0.5,"MELSM","pi101",-1.04302492922,0.0405260653235265,-1.1250333525,-0.967258682,NA
3,-0.5,"MELSM","theta101",-0.24690324672,0.0194692662082309,-0.2831126775,-0.2077049995,NA
3,-0.5,"MELSM","gamma_01j",0.55271191076,0.06184264044281,0.43763830825,0.67400474425,NA
3,-0.5,"MELSM","gamma_11j",0.041461427424302,0.0438201630490064,-0.044968494975,0.12573112775,NA
3,0,"MLM","pi101",-0.866562996925888,0.0576275853673712,-0.979513064245936,-0.753612929605841,0.00000000000000000000000000000000000000000000000000418296809677129
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",0.437392894221082,0.0717834232921972,0.296697384568375,0.578088403873788,0.00000000110655032679475
3,0,"MLM","gamma_11j",0.145105137458732,0.0576248606800713,0.0321604105257926,0.258049864391672,0.0117989957493021
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
