"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,-0.5,"MLM","pi101",-0.992076169842538,0.0528151719013992,-1.09559390676928,-0.888558432915795,0.0000000000000000000000000000000000000000000000000000000000000000000000000000010223782856007
1,-0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,-0.5,"MLM","gamma_01j",0.503321647478983,0.0700177038606257,0.366086947912157,0.64055634704581,0.000000000000655112123782651
1,-0.5,"MLM","gamma_11j",0.108463259353843,0.0526597443338179,0.00525016045955945,0.211676358248126,0.0394272585834567
1,-0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,-0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
1,-0.5,"MELSM","pi101",-0.99814136694,0.0404833722865395,-1.0766631825,-0.9133916505,NA
1,-0.5,"MELSM","theta101",-0.1929782217,0.0189866134817549,-0.22782587375,-0.15616365025,NA
1,-0.5,"MELSM","gamma_01j",0.47582799514,0.0667929303348828,0.33139266625,0.59781027425,NA
1,-0.5,"MELSM","gamma_11j",0.1216053729981,0.0477988345035706,0.0330540706,0.21874570225,NA
1,0,"MLM","pi101",-0.879895500282827,0.059072121586155,-0.995676858591691,-0.764114141973963,0.0000000000000000000000000000000000000000000000000353725851910674
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",0.52888879163712,0.0738931618605819,0.38405819439038,0.673719388883861,0.000000000000821738700148403
1,0,"MLM","gamma_11j",0.0567720418773164,0.0584439298188339,-0.057778060567598,0.171322144322231,0.331352463452688
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-0.92610234866,0.0464061498372084,-1.0152720025,-0.835419427,NA
1,0,"MELSM","theta101",0.017662325714218,0.0182497608963164,-0.018300858175,0.053142988325,NA
1,0,"MELSM","gamma_01j",0.4929100153,0.0665938723504795,0.38130868825,0.62081193875,NA
1,0,"MELSM","gamma_11j",0.09180942939936,0.0531042200589045,-0.011345016425,0.19622198375,NA
1,0.5,"MLM","pi101",-1.12819658813965,0.0760227720816836,-1.27720122141975,-0.979191954859555,0.0000000000000000000000000000000000000000000000000804611704626998
1,0.5,"MLM","theta101",NA,NA,NA,NA,NA
1,0.5,"MLM","gamma_01j",0.456068478719848,0.0831312010338537,0.293131324693495,0.619005632746201,0.000000041083732379646
1,0.5,"MLM","gamma_11j",0.172914954036015,0.0759242072885983,0.0241035077503622,0.321726400321667,0.0227582922469495
1,0.5,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0.5,"MLM","tau_11j",NA,NA,NA,NA,NA
