"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-1.02681187306348,0.0167337978998528,-1.05961011694719,-0.994013629179771,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-1.02544525552,0.0188059973898931,-1.05957755,-0.98903575675,NA
1,0,"MELSM","theta101",-0.01163636405576,0.0213569125802981,-0.053294576775,0.027638345275,NA
1,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","pi101",-0.984968251360566,0.0176098613773854,-1.01948357966024,-0.95045292306089,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.98582384152,0.0151941714564409,-1.0139361375,-0.956315978,NA
2,0,"MELSM","theta101",0.01478007547612,0.0224462751381888,-0.029961049775,0.059358236975,NA
2,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","pi101",-0.999835966187313,0.0173763312728354,-1.03389357548207,-0.965778356892556,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
3,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.999597457,0.017691150716808,-1.03262322,-0.96882967125,NA
3,0,"MELSM","theta101",0.005573405155932,0.0256261120283092,-0.040690401025,0.06059916895,NA
3,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
