"replication","theta_101","analysis_model","param","estimate","se","ci_lower","ci_upper","p_value"
1,0,"MLM","pi101",-0.986029736847516,0.017169012406288,-1.01968100116384,-0.952378472531192,0
1,0,"MLM","theta101",NA,NA,NA,NA,NA
1,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
1,0,"MLM","tau_01j",NA,NA,NA,NA,NA
1,0,"MLM","tau_11j",NA,NA,NA,NA,NA
1,0,"MELSM","pi101",-0.988615693,0.01686911951964,-1.02109142,-0.955150321,NA
1,0,"MELSM","theta101",0.00119470402416,0.0232474232738108,-0.044890613925,0.047488233825,NA
1,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
1,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","pi101",-0.964890820753519,0.0169252200670202,-0.998064252084879,-0.931717389422159,0
2,0,"MLM","theta101",NA,NA,NA,NA,NA
2,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
2,0,"MLM","tau_01j",NA,NA,NA,NA,NA
2,0,"MLM","tau_11j",NA,NA,NA,NA,NA
2,0,"MELSM","pi101",-0.96461085096,0.0181632085747315,-1.001026313,-0.92961801975,NA
2,0,"MELSM","theta101",0.03085757775352,0.022892371588166,-0.019028649725,0.0705862339,NA
2,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
2,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","pi101",-0.996522451918022,0.0171444606484624,-1.03012559478901,-0.962919309047035,0
3,0,"MLM","theta101",NA,NA,NA,NA,NA
3,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
3,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
3,0,"MLM","tau_01j",NA,NA,NA,NA,NA
3,0,"MLM","tau_11j",NA,NA,NA,NA,NA
3,0,"MELSM","pi101",-0.99648959456,0.0163071579858791,-1.0331243575,-0.96873751625,NA
3,0,"MELSM","theta101",-0.02580797762264,0.0251957258627186,-0.076554402275,0.0254111062,NA
3,0,"MELSM","gamma_01j",NA,NA,NA,NA,NA
3,0,"MELSM","gamma_11j",NA,NA,NA,NA,NA
4,0,"MLM","pi101",-1.0244317941347,0.0173272857033006,-1.05839327411317,-0.990470314156229,0
4,0,"MLM","theta101",NA,NA,NA,NA,NA
4,0,"MLM","gamma_01j",NA,NA,NA,NA,NA
4,0,"MLM","gamma_11j",NA,NA,NA,NA,NA
4,0,"MLM","tau_01j",NA,NA,NA,NA,NA
4,0,"MLM","tau_11j",NA,NA,NA,NA,NA
4,0,"MELSM","pi101",-1.02303269304,0.0170034313185874,-1.056583345,-0.99022202,NA
